YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1463,N823AW,b,Y,128,AIRBUS,6981,A319-132,36700,4/4/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1465,N171US,b,Y,187,AIRBUS,6991,A321-211,51000,3/13/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1472,N172US,b,Y,187,AIRBUS,6991,A321-211,51000,3/27/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1481,N173US,b,Y,187,AIRBUS,6991,A321-211,51000,3/29/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1490,N824AW,b,Y,128,AIRBUS,6981,A319-132,36700,5/9/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1492,N174US,b,Y,187,AIRBUS,6991,A321-211,51000,4/11/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1496,N192UW,b,Y,187,AIRBUS,6991,A321-211,51000,4/20/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1499,N176UW,O,Y,187,AIRBUS,6991,A321-211,51000,4/23/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1517,N177US,O,Y,187,AIRBUS,6991,A321-211,51000,5/10/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1519,N178US,O,Y,187,AIRBUS,6991,A321-211,51000,5/18/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1521,N179UW,b,Y,187,AIRBUS,6991,A321-211,51000,6/9/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1525,N180US,b,Y,187,AIRBUS,6991,A321-211,51000,6/16/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1527,N825AW,b,Y,128,AIRBUS,6981,A319-132,36700,6/29/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1531,N181UW,O,Y,187,AIRBUS,6991,A321-211,51000,6/26/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1534,N826AW,b,Y,128,AIRBUS,6981,A319-132,36700,7/6/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1536,N182UW,b,Y,187,AIRBUS,6991,A321-211,51000,6/28/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1539,N183UW,b,Y,187,AIRBUS,6991,A321-211,51000,7/6/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1547,N827AW,b,Y,128,AIRBUS,6981,A319-132,36700,7/25/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1552,N828AW,b,Y,128,AIRBUS,6981,A319-132,36700,7/31/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1563,N829AW,b,Y,128,AIRBUS,6981,A319-132,36700,8/15/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1565,N830AW,b,Y,128,AIRBUS,6981,A319-132,36700,8/17/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1576,N831AW,b,Y,128,AIRBUS,6981,A319-132,36700,9/17/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1621,N664AW,b,Y,150,AIRBUS,6941,A320-232,38500,11/19/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1643,N832AW,b,Y,128,AIRBUS,6981,A319-132,36700,12/21/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,1644,N665AW,b,Y,150,AIRBUS,6941,A320-232,38500,12/13/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29539,N953AN,O,Y,160,BOEING,6141,B737-823,40800,1/17/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29540,N955AN,O,Y,160,BOEING,6141,B737-823,40800,2/8/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29541,N957AN,O,Y,160,BOEING,6141,B737-823,40800,3/12/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29542,N960AN,O,Y,160,BOEING,6141,B737-823,40800,4/19/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29543,N963AN,O,Y,160,BOEING,6141,B737-823,40800,5/4/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29544,N965AN,O,Y,160,BOEING,6141,B737-823,40800,6/5/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29545,N967AN,O,Y,160,BOEING,6141,B737-823,40800,7/16/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29546,N969AN,b,Y,160,BOEING,6141,B737-823,40800,8/13/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29547,N971AN,b,Y,160,BOEING,6141,B737-823,40800,9/25/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29548,N973AN,b,Y,160,BOEING,6141,B737-823,40800,10/22/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,29549,N975AN,b,Y,160,BOEING,6141,B737-823,40800,11/20/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30012,N797AN,O,Y,247,BOEING,6271,B777-200,108500,1/26/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30089,N954AN,O,Y,160,BOEING,6141,B737-823,40800,1/19/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30090,N956AN,O,Y,160,BOEING,6141,B737-823,40800,2/13/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30091,N958AN,O,Y,160,BOEING,6141,B737-823,40800,3/23/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30092,N961AN,O,Y,160,BOEING,6141,B737-823,40800,4/25/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30093,N964AN,O,Y,160,BOEING,6141,B737-823,40800,5/10/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30094,N966AN,O,Y,160,BOEING,6141,B737-823,40800,6/11/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30095,N968AN,O,Y,160,BOEING,6141,B737-823,40800,7/20/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30096,N970AN,b,Y,160,BOEING,6141,B737-823,40800,8/17/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30097,N972AN,b,Y,160,BOEING,6141,B737-823,40800,9/24/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30098,N974AN,b,Y,160,BOEING,6141,B737-823,40800,10/31/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30099,N976AN,b,Y,160,BOEING,6141,B737-823,40800,11/26/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30100,N978AN,b,Y,160,BOEING,6141,B737-823,40800,12/20/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30258,N799AN,O,Y,247,BOEING,6271,B777-200,108500,3/16/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30259,N750AN,O,Y,289,BOEING,6271,B777-200,108500,3/27/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30260,N752AN,O,Y,289,BOEING,6271,B777-200,108500,5/16/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30261,N753AN,O,Y,289,BOEING,6271,B777-200,108500,5/25/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30262,N754AN,O,Y,260,BOEING,6271,B777-200,108500,6/18/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30263,N755AN,O,Y,289,BOEING,6271,B777-200,108500,7/27/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30264,N756AM,O,Y,260,BOEING,6271,B777-200,108500,8/24/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30797,N798AN,O,Y,260,BOEING,6271,B777-200,108500,2/16/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30798,N751AN,O,Y,260,BOEING,6271,B777-200,108500,4/4/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30828,N959AN,O,Y,160,BOEING,6141,B737-823,40800,3/29/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,30858,N962AN,O,Y,160,BOEING,6141,B737-823,40800,4/30/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32379,N185AN,O,Y,176,BOEING,6221,B757-223,49500,5/16/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32380,N186AN,O,Y,176,BOEING,6221,B757-223,49500,5/16/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32381,N187AN,O,Y,176,BOEING,6221,B757-223,49500,5/21/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32382,N188AN,O,Y,176,BOEING,6221,B757-223,49500,6/19/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32383,N189AN,O,Y,176,BOEING,6221,B757-223,49500,7/2/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32384,N190AA,O,Y,176,BOEING,6221,B757-223,49500,7/17/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32385,N191AN,O,Y,176,BOEING,6221,B757-223,49500,8/13/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32386,N192AN,O,Y,176,BOEING,6221,B757-223,49500,8/28/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32387,N193AN,O,Y,184,BOEING,6221,B757-223,49500,11/7/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32388,N194AA,O,Y,176,BOEING,6221,B757-223,49500,11/7/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32389,N195AN,O,Y,176,BOEING,6221,B757-223,49500,11/14/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32390,N196AA,O,Y,176,BOEING,6221,B757-223,49500,11/19/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32391,N197AN,O,Y,176,BOEING,6221,B757-223,49500,11/30/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32392,N198AA,O,Y,176,BOEING,6221,B757-223,49500,12/5/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32393,N199AN,O,Y,176,BOEING,6221,B757-223,49500,12/14/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32394,N175AN,O,Y,176,BOEING,6221,B757-223,49500,12/17/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32448,N207UW,O,Y,190,BOEING,6221,B757-28A,52200,1/10/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32636,N757AN,O,Y,260,BOEING,6271,B777-200,108500,11/6/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32637,N758AN,O,Y,247,BOEING,6271,B777-200,108500,11/13/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,32638,N759AN,O,Y,260,BOEING,6271,B777-200,108500,12/14/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,375,N276AY,b,Y,291,AIRBUS,6961,A330-323,99000,12/10/2000 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,380,N277AY,O,Y,291,AIRBUS,6961,A330-323,99000,1/25/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2001,American Airlines Inc.,388,N278AY,O,Y,291,AIRBUS,6961,A330-323,99000,2/15/2001 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,1651,N184US,O,Y,187,AIRBUS,6991,A321-211,51000,2/1/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,1666,N185UW,O,Y,187,AIRBUS,6991,A321-211,51000,1/31/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,1701,N186US,O,Y,187,AIRBUS,6991,A321-211,51000,3/21/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,1704,N187US,O,Y,187,AIRBUS,6991,A321-211,51000,3/26/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,1710,N667AW,b,Y,150,AIRBUS,6941,A320-232,38500,2/28/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,1724,N188US,O,Y,187,AIRBUS,6991,A321-211,51000,4/25/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,1764,N668AW,b,Y,150,AIRBUS,6941,A320-232,38500,4/1/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,1792,N669AW,b,Y,150,AIRBUS,6941,A320-232,38500,6/1/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,1844,N833AW,b,Y,128,AIRBUS,6981,A319-132,36700,11/1/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,31477,N760AN,a,Y,260,BOEING,6271,B777-223ER,108500,1/17/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,31478,N761AJ,a,Y,260,BOEING,6271,B777-223ER,108500,3/28/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,31479,N762AN,O,Y,247,BOEING,6271,B777-200,108500,4/29/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,32395,N176AA,O,Y,176,BOEING,6221,B757-223,49500,1/11/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,32396,N177AN,O,Y,176,BOEING,6221,B757-223,49500,1/18/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,32399,N173AN,O,Y,176,BOEING,6221,B757-223,49500,3/21/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2002,American Airlines Inc.,32400,N172AJ,O,Y,176,BOEING,6221,B757-223,49500,4/30/2002 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,1935,N601AW,b,Y,150,AIRBUS,6941,A320-232,38500,3/1/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,32879,N765AN,O,Y,289,BOEING,6271,B777-200,108500,5/9/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,32880,N766AN,O,Y,247,BOEING,6271,B777-200,108500,6/30/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,33081,N342AN,O,Y,209,BOEING,6261,B767-323ER,82400,1/23/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,33082,N343AN,O,Y,209,BOEING,6261,B767-323ER,82400,2/14/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,33083,N344AN,O,Y,209,BOEING,6261,B767-323ER,82400,3/12/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,33084,N345AN,O,N,225,BOEING,6261,B767-323ER,82400,4/30/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,33085,N346AN,O,Y,209,BOEING,6261,B767-323ER,82400,5/16/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,33086,N347AN,O,Y,209,BOEING,6261,B767-323ER,82400,6/2/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,33087,N348AN,O,Y,209,BOEING,6261,B767-323ER,82400,6/27/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,33088,N349AN,O,Y,209,BOEING,6261,B767-323ER,82400,7/25/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2003,American Airlines Inc.,33089,N350AN,O,Y,209,BOEING,6261,B767-323ER,82400,8/29/2003 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2004,American Airlines Inc.,2302,N834AW,b,Y,128,AIRBUS,6981,A319-132,36700,10/4/2004 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2004,American Airlines Inc.,2312,N673AW,b,Y,150,AIRBUS,6941,A320-232,38500,11/15/2004 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2005,American Airlines Inc.,2458,N835AW,b,Y,128,AIRBUS,6981,A319-132,36700,5/1/2005 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2005,American Airlines Inc.,2570,N836AW,b,Y,128,AIRBUS,6981,A319-132,36700,10/1/2005 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2005,American Airlines Inc.,2595,N837AW,b,Y,128,AIRBUS,6981,A319-132,36700,11/1/2005 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2005,American Airlines Inc.,2613,N679AW,b,Y,150,AIRBUS,6941,A320-232,38500,12/1/2005 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2005,American Airlines Inc.,2615,N838AW,b,Y,128,AIRBUS,6981,A319-132,36700,11/1/2005 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2005,American Airlines Inc.,2630,N680AW,b,Y,150,AIRBUS,6941,A320-232,38500,12/1/2005 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2006,American Airlines Inc.,19000058,N944UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,12/1/2006 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2006,American Airlines Inc.,19000062,N945UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,12/1/2006 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2006,American Airlines Inc.,2669,N839AW,O,Y,128,AIRBUS,6981,A319-132,36700,2/1/2006 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2006,American Airlines Inc.,2690,N840AW,O,Y,128,AIRBUS,6981,A319-132,36700,2/1/2006 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2006,American Airlines Inc.,33539,N767AJ,O,Y,247,BOEING,6271,B777-200,108500,3/30/2006 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2006,American Airlines Inc.,33540,N768AA,O,Y,260,BOEING,6271,B777-200,108500,5/26/2006 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2007,American Airlines Inc.,19000072,N946UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,3/20/2007 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2007,American Airlines Inc.,19000078,N947UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,4/27/2007 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2007,American Airlines Inc.,19000081,N948UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,6/1/2007 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2007,American Airlines Inc.,19000102,N949UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,7/7/2007 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2007,American Airlines Inc.,19000106,N950UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,6/1/2007 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2007,American Airlines Inc.,19000112,N951UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,7/1/2007 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2007,American Airlines Inc.,19000119,N952UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,9/1/2007 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2007,American Airlines Inc.,19000133,N953UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,11/1/2007 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2007,American Airlines Inc.,19000139,N954UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,12/1/2007 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,19000152,N955UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,2/1/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,19000156,N956UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,2/1/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,19000161,N957UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,3/1/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,19000164,N958UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,4/1/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,19000166,N959UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,4/1/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,19000183,N961UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,6/1/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,19000191,N963UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,7/1/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,19000198,N965UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,8/1/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,19000211,N967UW,O,Y,99,EMBRAER,6781,ERJ190-100IGW,26200,9/23/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,3584,N193UW,O,Y,187,AIRBUS,6991,A321-211,51000,7/17/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,3629,N194UW,O,Y,187,AIRBUS,6991,A321-211,51000,8/28/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,3633,N195UW,O,Y,187,AIRBUS,6991,A321-211,51000,9/8/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,3712,N507AY,O,Y,187,AIRBUS,6991,A321-231,52200,11/20/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2008,American Airlines Inc.,3740,N508AY,O,Y,187,AIRBUS,6991,A321-231,52200,12/17/2008 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,1011,N279AY,O,Y,258,AIRBUS,6961,A330-243,102700,5/18/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,1022,N280AY,O,Y,258,AIRBUS,6961,A330-243,102700,6/3/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,1041,N281AY,O,Y,258,AIRBUS,6961,A330-243,102700,8/27/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,1069,N282AY,O,Y,258,AIRBUS,6961,A330-243,102700,11/8/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,1076,N283AY,O,Y,258,AIRBUS,6961,A330-243,102700,11/22/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29558,N817NN,O,Y,160,BOEING,6141,B737-823,40800,12/3/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29559,N820NN,O,Y,160,BOEING,6141,B737-823,40800,12/21/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29561,N806NN,O,Y,160,BOEING,6141,B737-823,40800,9/21/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29562,N814NN,O,Y,160,BOEING,6141,B737-823,40800,11/12/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29563,N990AN,O,Y,160,BOEING,6141,B737-823,40800,6/29/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29564,N800NN,O,Y,160,BOEING,6141,B737-823,40800,7/21/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29565,N801NN,b,Y,160,BOEING,6141,B737-823,40800,7/28/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29566,N803NN,O,Y,160,BOEING,6141,B737-823,40800,8/24/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29567,N804NN,O,Y,160,BOEING,6141,B737-823,40800,8/26/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29568,N979AN,b,Y,160,BOEING,6141,B737-823,40800,3/25/2009 12:00:00 AM,19805,AA
2017,AA,American Airlines Inc.,2009,American Airlines Inc.,29569,N981AN,O,Y,160,BOEING,6141,B737-823,40800,4/20/2009 12:00:00 AM,19805,AA
